"customer_id","geographic_location","loyalty_card","email_news","fav_category","gender","income_level"
735407,"A",0,1,"M","M",2
735411,"E",0,0,"P","F",3
735479,"E",0,1,"N","M",2
735579,"C",0,0,"Q","M",2
735595,"B",1,0,"N","F",1
735648,"H",0,0,"P","M",1
735661,"F",0,0,"P","F",2
735705,"A",0,0,"P","F",1
735727,"F",0,1,"P","M",1
735746,"F",0,0,"Q","M",3
735752,"F",0,1,"M","M",2
735805,"F",0,0,"N","M",1
735876,"G",0,0,"O","M",3
735878,"C",0,1,"Q","M",1
735902,"B",0,0,"M","F",1
735943,"J",0,1,"N","M",3
735948,"D",0,0,"P","F",3
735957,"A",0,0,"O","F",1
735969,"G",0,0,"P","F",2
736124,"G",0,0,"M","M",2
736150,"F",0,0,"O","M",3
736228,"B",0,0,"N","F",3
736246,"J",0,0,"O","M",2
736398,"H",1,0,"Q","M",1
736401,"I",1,0,"N","M",1
736419,"D",0,0,"L","F",3
736453,"E",0,1,"O","F",2
736574,"B",0,0,"L","M",1
736582,"I",0,0,"N","M",3
736621,"B",0,0,"O","F",1
736662,"I",0,0,"O","F",3
736711,"G",0,1,"O","M",1
736722,"A",0,0,"L","F",1
736835,"E",0,0,"O","F",2
736861,"I",0,0,"M","M",2
736927,"A",0,0,"L","F",2
736935,"B",0,0,"N","M",3
736942,"B",0,0,"Q","F",2
736979,"E",0,0,"L","F",3
737061,"D",0,0,"O","M",2
737151,"J",1,1,"M","M",1
737205,"J",0,0,"M","M",1
737216,"D",0,1,"P","M",3
737217,"B",0,1,"M","M",1
737224,"C",0,1,"L","F",1
737281,"C",0,0,"M","M",2
737293,"F",0,0,"N","F",2
737304,"I",0,0,"L","M",3
737430,"B",0,0,"Q","F",3
737465,"B",0,1,"N","F",3
737576,"H",1,0,"L","F",1
737595,"D",0,0,"O","M",2
737596,"J",0,0,"N","F",3
737616,"H",0,1,"O","F",2
737617,"A",0,1,"O","F",1
737658,"F",0,1,"L","M",3
737710,"E",0,0,"N","M",1
737727,"G",0,1,"P","M",1
737752,"J",0,1,"Q","F",3
737775,"A",0,0,"M","F",1
737853,"E",0,1,"O","M",2
737860,"F",1,0,"N","F",1
737905,"H",0,1,"Q","M",2
737920,"H",0,1,"P","M",1
737934,"G",0,1,"M","F",1
737942,"A",0,0,"N","M",1
737981,"H",0,0,"M","M",1
737985,"C",0,0,"N","F",2
738003,"F",0,1,"N","F",2
738032,"D",1,0,"Q","M",1
738071,"F",0,1,"L","F",1
738118,"G",0,0,"Q","M",2
738123,"D",0,0,"Q","F",3
738163,"G",1,0,"Q","F",1
738177,"G",0,0,"Q","F",1
738183,"F",0,1,"N","M",1
738201,"J",0,1,"L","F",3
738233,"C",1,0,"P","F",2
738234,"E",0,0,"O","F",3
738261,"E",0,0,"N","F",2
738300,"G",0,0,"L","M",1
738388,"G",0,1,"M","M",2
738527,"G",0,1,"O","F",1
738564,"A",0,0,"N","M",2
738712,"G",0,0,"Q","M",1
738850,"C",0,0,"N","F",2
738902,"J",0,0,"P","M",2
738935,"H",0,1,"M","F",3
739119,"E",0,0,"L","M",3
739168,"I",0,1,"O","F",3
739209,"F",0,0,"M","M",2
739282,"G",0,1,"M","M",2
739291,"A",0,1,"P","M",1
739332,"F",0,0,"O","F",2
739343,"C",0,1,"L","M",2
739395,"B",1,1,"M","M",1
739411,"D",0,1,"O","M",1
739422,"F",0,1,"Q","M",2
739433,"F",0,0,"M","F",1
739440,"F",0,0,"O","F",1
739441,"C",0,0,"N","M",1
739508,"C",0,1,"O","M",1
739520,"I",0,0,"Q","F",2
739537,"A",0,0,"N","M",1
739541,"J",0,1,"O","F",3
739591,"J",0,0,"N","M",1
739660,"B",0,0,"L","M",3
739844,"A",0,0,"O","F",2
739855,"G",0,0,"P","M",3
739886,"B",0,0,"O","F",2
739899,"H",0,0,"L","F",2
739963,"D",0,0,"O","F",1
739967,"H",0,0,"O","F",2
740015,"C",0,0,"Q","M",1
740031,"B",0,0,"O","M",2
740071,"I",0,1,"N","F",1
740079,"J",0,0,"N","M",1
740123,"A",0,0,"P","F",2
740178,"G",0,0,"Q","M",2
740209,"J",0,1,"P","F",3
740247,"H",0,0,"O","M",3
740269,"C",0,0,"M","F",3
740314,"B",0,0,"O","F",1
740315,"C",0,0,"O","F",1
740364,"G",0,0,"N","M",1
740492,"A",0,1,"L","M",3
740513,"G",0,0,"O","F",2
740580,"D",0,1,"Q","M",3
740593,"D",0,0,"Q","M",1
740621,"B",0,0,"Q","F",3
740623,"E",0,0,"L","F",2
740660,"H",0,1,"M","M",2
740678,"D",0,0,"O","F",1
740761,"I",0,0,"Q","M",2
740768,"D",0,0,"M","M",2
740780,"A",0,0,"L","M",1
740799,"I",0,1,"M","F",1
740840,"J",0,0,"P","M",2
740859,"G",0,1,"O","F",3
740872,"B",0,1,"P","F",3
740935,"E",0,0,"N","M",1
740943,"C",1,0,"M","M",2
740958,"I",0,0,"Q","M",2
740969,"J",0,1,"O","M",2
741057,"G",0,0,"L","F",1
741176,"B",0,0,"N","F",1
741233,"E",1,0,"L","F",2
741279,"D",0,1,"N","M",3
741285,"C",0,0,"O","F",1
741293,"H",0,0,"L","F",1
741322,"B",0,0,"L","M",2
741388,"I",1,0,"M","M",2
741519,"C",0,0,"Q","M",2
741537,"G",0,0,"L","F",1
741555,"J",1,0,"Q","F",1
741641,"C",0,0,"L","F",2
741717,"D",0,0,"O","F",2
741718,"B",0,0,"O","F",1
741794,"J",0,0,"N","M",1
741840,"D",0,0,"P","M",1
741950,"E",0,0,"O","M",1
742054,"J",0,0,"N","M",3
742143,"H",0,1,"O","F",2
742147,"C",0,0,"M","F",3
742199,"E",1,0,"O","F",3
742268,"G",0,0,"M","F",3
742294,"H",0,1,"M","M",2
742295,"J",0,0,"L","M",3
742363,"D",0,0,"M","M",1
742457,"H",0,0,"O","F",3
742505,"C",0,0,"O","F",2
742507,"E",0,0,"L","F",2
742562,"A",0,0,"N","M",2
742572,"A",0,0,"N","F",1
742610,"J",1,1,"N","F",3
742646,"J",0,0,"Q","M",2
742650,"B",1,0,"Q","M",2
742777,"F",0,1,"O","M",2
742865,"B",1,0,"P","F",1
742937,"B",0,1,"Q","F",3
742986,"I",0,0,"L","F",3
742993,"C",0,1,"L","M",3
743163,"J",0,1,"L","M",2
743394,"C",0,0,"O","F",3
743412,"C",0,0,"P","M",1
743444,"I",0,0,"P","M",1
743451,"G",0,0,"L","M",2
743462,"D",0,0,"N","F",3
743545,"J",0,0,"P","M",2
743558,"J",0,1,"P","F",3
743590,"I",1,0,"Q","M",1
743629,"G",0,0,"P","F",2
743643,"C",0,0,"Q","F",2
743670,"F",1,0,"P","M",1
743726,"G",0,0,"Q","M",1
743739,"D",0,0,"P","M",3
743868,"G",0,0,"P","F",2
743961,"G",0,1,"Q","M",3
744005,"D",0,0,"Q","F",3
744181,"E",0,0,"L","M",2
744209,"C",0,0,"P","M",3
744297,"F",0,0,"N","F",1
744331,"H",0,0,"N","M",2
744334,"C",0,0,"L","F",1
744373,"C",1,1,"N","F",3
744374,"A",0,0,"P","M",2
744430,"G",0,0,"L","F",2
744436,"G",0,0,"N","F",1
744491,"F",0,1,"M","M",2
744555,"D",0,1,"N","F",2
744585,"A",1,0,"L","F",3
744587,"A",0,0,"P","F",3
744641,"D",0,0,"Q","M",1
744648,"F",1,1,"L","F",1
744669,"A",0,0,"Q","F",2
744715,"G",0,1,"L","M",1
744734,"F",0,1,"P","F",3
744799,"C",0,0,"Q","M",2
744854,"C",0,0,"L","F",3
744931,"A",0,1,"P","F",1
744960,"I",0,0,"N","F",1
744966,"G",0,0,"P","M",3
745049,"C",0,0,"Q","M",2
745057,"E",0,0,"L","M",3
745144,"F",0,0,"Q","F",3
745175,"E",0,0,"L","M",2
745215,"I",0,0,"N","F",3
745288,"E",1,0,"P","F",3
745321,"B",0,0,"P","F",3
745344,"H",0,0,"P","M",2
745357,"H",0,1,"M","M",1
745410,"F",0,0,"O","M",1
745418,"F",0,0,"O","M",2
745528,"A",0,0,"L","M",1
745559,"J",0,0,"N","F",3
745635,"B",1,1,"L","M",1
745665,"I",0,0,"M","M",3
745678,"G",0,0,"L","F",1
745777,"E",1,0,"M","M",2
745781,"G",1,0,"Q","M",1
745870,"J",0,1,"L","M",3
745920,"H",0,1,"M","F",2
745954,"I",0,0,"N","F",3
746015,"A",0,1,"O","F",3
746107,"G",0,0,"P","M",2
746121,"E",0,0,"Q","F",2
746250,"C",0,0,"N","F",2
746452,"D",0,1,"L","F",2
746521,"D",0,1,"Q","F",3
746569,"F",1,0,"O","M",1
746585,"J",0,0,"O","F",1
746594,"D",0,0,"M","F",1
746626,"E",0,0,"N","M",1
746657,"G",0,0,"O","M",1
746768,"B",0,1,"P","M",1
746778,"G",0,0,"P","F",1
746807,"F",0,1,"Q","F",1
746878,"I",0,0,"Q","M",2
746906,"E",0,0,"Q","M",1
746989,"E",0,1,"M","F",3
747041,"B",0,0,"Q","M",2
747120,"C",0,0,"M","F",1
747158,"G",0,0,"Q","M",3
747230,"H",0,1,"O","F",2
747272,"J",0,0,"P","F",1
747391,"A",0,0,"P","M",3
747438,"H",0,0,"N","M",3
747484,"A",0,1,"M","F",3
747565,"D",0,0,"Q","M",1
747580,"G",0,0,"Q","M",2
747597,"F",0,1,"M","M",1
747604,"E",0,1,"N","M",1
747635,"B",0,1,"O","F",3
747649,"I",0,0,"P","F",3
747776,"H",0,1,"P","F",3
747794,"B",0,0,"O","M",3
747801,"J",0,0,"N","M",2
747932,"G",0,0,"P","M",1
747979,"J",0,1,"L","F",2
748045,"E",0,1,"Q","M",1
748062,"A",0,0,"P","F",1
748187,"H",0,0,"L","F",1
748191,"E",0,0,"L","F",3
748316,"G",0,0,"N","F",2
748350,"E",0,0,"O","M",1
748360,"B",1,1,"Q","F",2
748370,"A",0,0,"P","F",2
748386,"G",0,1,"N","F",1
748405,"G",0,1,"P","M",1
748634,"H",0,0,"Q","F",3
748635,"G",0,0,"P","M",1
748727,"I",0,0,"L","F",3
748814,"B",0,0,"Q","M",2
748845,"D",0,0,"M","M",1
749033,"J",0,0,"O","F",2
749085,"J",0,0,"Q","M",2
749091,"C",0,1,"N","M",1
749124,"B",1,0,"N","F",1
749131,"E",0,1,"L","M",2
749314,"B",0,0,"O","M",3
749334,"A",0,0,"O","M",3
749436,"D",0,0,"L","F",1
749449,"H",0,1,"P","M",2
749512,"E",0,0,"P","M",3
749517,"E",1,0,"L","M",3
749537,"H",0,0,"O","F",1
749679,"F",0,0,"Q","F",2
749691,"I",0,0,"O","F",3
749726,"H",0,0,"N","F",2
749760,"F",1,0,"N","M",3
749777,"D",0,0,"L","M",1
749780,"A",0,0,"Q","F",2
749901,"D",0,0,"P","F",2
749948,"G",0,0,"P","M",2
749976,"C",0,0,"L","F",1
749993,"D",0,0,"Q","F",3
750014,"C",0,0,"M","F",2
750034,"D",0,0,"P","M",3
750140,"H",0,0,"L","M",2
750230,"C",0,1,"M","F",3
750452,"I",0,0,"P","M",3
750489,"D",0,1,"Q","F",3
750502,"B",1,0,"P","M",1
750554,"I",0,0,"P","F",1
750597,"D",0,1,"L","F",3
750740,"F",0,0,"O","M",2
750838,"G",0,1,"L","F",1
750911,"C",0,0,"Q","M",3
750966,"D",0,1,"O","F",2
751214,"F",0,1,"Q","M",2
751241,"B",0,0,"P","F",1
751271,"C",0,1,"M","M",3
751313,"I",0,0,"M","M",1
751345,"J",0,1,"L","M",3
751474,"J",0,0,"P","M",1
751507,"D",1,0,"M","M",1
751600,"E",1,0,"Q","F",3
751616,"B",0,1,"P","M",2
751643,"G",0,0,"L","M",3
751683,"D",0,1,"Q","M",3
751782,"D",1,1,"M","F",1
751805,"C",1,1,"N","F",1
751811,"E",0,0,"O","F",1
751852,"G",0,0,"M","F",3
751875,"A",0,0,"P","F",3
751893,"B",0,1,"L","M",2
751940,"J",0,0,"M","M",1
751957,"F",0,1,"L","M",2
752019,"J",0,0,"Q","M",3
752028,"A",0,0,"M","F",1
752057,"E",0,0,"O","F",3
752166,"B",0,0,"L","M",1
752192,"F",0,0,"Q","F",2
752203,"F",0,0,"P","M",2
752311,"F",0,0,"N","F",1
752322,"H",0,1,"L","M",3
752385,"D",0,0,"P","M",1
752416,"B",0,1,"M","F",3
752441,"J",0,0,"Q","F",2
752500,"D",0,1,"O","M",2
752600,"G",0,0,"N","F",1
752665,"H",1,0,"N","F",2
752671,"C",0,0,"Q","F",2
752736,"C",0,0,"O","M",1
752780,"E",0,0,"L","F",3
752818,"A",0,0,"N","M",1
752881,"F",0,0,"P","F",1
752890,"D",0,1,"L","M",1
752981,"J",0,1,"N","M",3
753031,"B",0,0,"P","M",1
753104,"A",0,0,"M","F",1
753113,"G",0,1,"O","M",2
753346,"G",0,0,"O","F",1
753478,"I",0,0,"P","M",3
753494,"H",0,0,"M","M",2
753543,"G",0,0,"N","M",2
753568,"F",0,1,"N","M",2
753574,"J",1,1,"O","M",2
753706,"J",0,0,"N","M",2
753735,"E",1,0,"Q","M",3
753737,"I",0,0,"L","M",1
753926,"G",0,1,"Q","M",1
754020,"D",0,1,"M","M",1
754069,"F",0,0,"N","F",2
754148,"I",0,0,"M","F",2
754180,"D",0,1,"P","M",2
754205,"A",0,1,"N","F",1
754231,"J",1,0,"Q","M",1
754249,"D",0,0,"Q","M",2
754279,"E",0,0,"L","F",3
754288,"B",0,1,"L","F",3
754289,"D",0,1,"P","M",3
754438,"J",0,1,"P","F",2
754442,"G",0,0,"P","M",2
754454,"C",0,0,"N","M",1
754502,"D",0,0,"L","F",3
754616,"B",0,1,"P","M",3
754658,"J",0,1,"Q","F",1
754690,"G",0,0,"L","F",3
754813,"J",0,0,"M","M",3
754834,"B",0,0,"P","F",1
754864,"C",1,0,"P","F",3
754875,"G",0,1,"L","M",1
755062,"B",0,0,"P","M",3
755079,"G",0,0,"P","F",1
755111,"G",0,1,"L","F",2
755124,"F",0,0,"O","F",1
755163,"G",0,0,"N","F",3
755166,"G",0,1,"P","F",2
755199,"J",0,0,"L","M",3
755446,"E",0,1,"P","M",2
755454,"C",0,0,"P","M",2
755473,"D",0,0,"O","F",1
755502,"H",0,1,"N","M",3
755571,"F",1,0,"Q","F",3
755638,"A",0,0,"M","F",1
755777,"D",0,1,"M","F",3
755915,"B",0,0,"O","M",1
755950,"B",0,1,"P","F",1
756101,"E",0,0,"O","M",1
756145,"A",0,0,"Q","M",2
756169,"D",0,0,"P","F",3
756209,"B",0,0,"P","F",3
756239,"B",1,0,"Q","F",3
756436,"D",0,0,"Q","M",1
756504,"G",0,0,"P","F",2
756526,"D",0,1,"N","M",3
756539,"D",0,0,"O","M",2
756631,"F",1,1,"L","M",3
756775,"H",1,0,"O","F",3
756809,"G",0,0,"O","F",1
757049,"A",0,0,"Q","M",3
757063,"B",0,0,"O","F",1
757154,"G",0,1,"L","F",2
757190,"A",0,0,"M","M",2
757193,"A",0,0,"M","M",1
757268,"H",1,1,"M","M",2
757286,"I",0,1,"P","M",2
757341,"J",1,0,"M","M",3
757435,"G",0,0,"P","F",2
757552,"G",0,1,"Q","F",3
757611,"F",0,0,"P","M",3
757627,"G",0,0,"Q","M",1
757697,"H",0,1,"L","F",2
757698,"A",0,0,"M","F",3
757717,"G",0,1,"O","F",1
757808,"F",0,0,"P","M",3
757904,"C",0,1,"O","F",2
757958,"F",0,0,"L","F",3
757970,"J",0,1,"O","F",1
758079,"I",0,0,"M","F",3
758110,"H",0,0,"L","F",2
758197,"D",0,0,"M","F",3
758222,"A",0,1,"L","F",3
758226,"G",0,0,"O","M",2
758331,"J",0,0,"L","F",3
758368,"E",1,1,"Q","M",1
758443,"B",1,0,"L","M",2
758503,"H",0,0,"N","M",2
758578,"G",0,0,"Q","F",2
758652,"J",0,0,"M","M",3
758692,"G",0,0,"P","M",3
758731,"H",0,0,"Q","F",2
758744,"E",0,0,"Q","M",3
758760,"G",1,0,"O","F",2
758810,"I",1,1,"L","M",2
758819,"G",0,0,"L","M",3
758844,"C",0,0,"M","M",1
758855,"A",0,0,"N","F",1
758875,"F",0,0,"L","M",2
758945,"J",0,0,"L","M",3
759037,"J",0,0,"N","M",1
759040,"D",0,0,"O","M",3
759066,"F",0,0,"O","M",2
759192,"H",0,0,"O","F",3
759198,"G",0,1,"Q","M",1
759237,"C",1,0,"M","M",2
759241,"G",0,0,"Q","F",1
759254,"C",0,0,"M","M",2
759293,"I",0,0,"N","M",1
759401,"E",0,0,"M","F",3
759423,"A",0,1,"Q","M",2
759448,"I",1,0,"M","M",3
759481,"B",0,1,"M","M",3
759491,"J",0,0,"N","M",2
759509,"G",0,0,"N","M",3
759524,"E",1,0,"N","F",2
759533,"F",0,0,"L","M",2
759544,"D",0,0,"N","F",2
759634,"F",0,0,"O","M",2
759681,"F",1,0,"L","M",3
759693,"F",0,0,"Q","F",2
759713,"C",0,0,"M","M",3
759715,"G",0,0,"L","F",1
759721,"B",0,0,"P","M",1
759784,"B",0,1,"O","F",1
759844,"I",0,1,"Q","M",2
759918,"A",0,0,"N","M",3
760062,"B",0,0,"O","M",2
760123,"J",0,0,"O","M",2
760150,"A",0,0,"M","F",3
760171,"D",0,0,"Q","F",1
760181,"F",0,0,"M","M",2
760207,"G",0,1,"Q","M",2
760251,"I",0,0,"O","M",3
760282,"E",0,0,"P","F",1
760326,"J",1,0,"P","M",1
760332,"I",0,1,"Q","M",1
760493,"D",0,0,"M","M",3
760649,"G",0,0,"P","F",2
760654,"G",0,0,"M","M",1
760724,"A",0,0,"P","F",2
760753,"I",0,1,"Q","F",3
760795,"A",0,1,"O","F",2
760855,"I",0,0,"N","F",3
760875,"D",0,0,"N","F",3
760898,"H",0,0,"N","M",3
760946,"E",0,0,"O","F",2
760975,"G",0,1,"L","F",3
760985,"H",0,0,"P","F",3
760996,"B",0,1,"N","M",3
761005,"J",0,1,"N","M",2
761013,"J",0,0,"M","F",1
761022,"C",0,0,"N","M",1
761056,"J",0,0,"N","F",1
761151,"D",0,0,"Q","F",2
761170,"J",0,0,"P","F",2
761182,"J",0,0,"L","M",1
761234,"B",0,1,"L","F",2
761265,"J",0,1,"M","F",1
761290,"C",0,1,"O","M",1
761303,"H",0,0,"O","M",1
761351,"F",0,0,"Q","M",1
761358,"A",0,0,"Q","M",3
761375,"B",0,0,"L","M",3
761399,"A",0,0,"N","F",2
761521,"I",0,0,"L","M",1
761603,"A",1,0,"O","F",1
761639,"F",0,1,"P","M",3
761690,"D",0,0,"O","F",3
761736,"E",0,0,"P","F",1
761765,"E",0,1,"P","M",1
761774,"A",0,0,"Q","F",2
761891,"E",0,0,"Q","M",1
762017,"J",0,0,"L","F",1
762033,"G",0,0,"N","F",2
762152,"I",0,1,"L","M",1
762177,"C",0,1,"M","F",1
762186,"A",0,0,"O","M",3
762188,"G",0,1,"Q","F",2
762194,"H",0,0,"Q","M",1
762259,"G",1,1,"M","F",1
762288,"G",0,0,"P","M",3
762299,"D",0,0,"M","M",3
762394,"F",0,0,"N","F",1
762426,"C",0,0,"N","M",3
762430,"B",0,0,"P","F",2
762500,"I",0,0,"N","M",2
762528,"C",0,0,"L","M",2
762682,"D",0,0,"O","F",2
762690,"F",0,1,"M","F",2
762772,"C",0,1,"L","F",3
762892,"J",1,0,"N","F",1
762903,"F",1,0,"O","F",3
762925,"I",0,1,"N","F",1
762933,"F",0,0,"Q","M",2
763009,"D",0,1,"L","M",3
763064,"E",1,1,"L","F",3
763102,"D",0,1,"M","M",3
763136,"C",1,1,"Q","F",1
763239,"J",1,0,"Q","F",2
763276,"H",0,1,"O","F",3
763278,"F",1,0,"P","M",3
763310,"A",0,0,"N","F",2
763314,"C",0,1,"M","F",1
763322,"H",0,1,"N","F",3
763356,"F",0,0,"Q","M",2
763436,"G",0,0,"Q","M",3
763494,"J",0,0,"N","F",1
763522,"B",0,0,"L","F",1
763594,"E",1,0,"L","F",3
763690,"G",0,0,"Q","M",2
763694,"D",0,0,"N","M",1
763728,"C",0,0,"Q","M",1
763841,"D",0,0,"M","F",1
763872,"B",0,0,"L","F",1
763928,"I",0,0,"M","F",2
763935,"C",0,0,"N","F",3
763952,"E",0,1,"N","F",2
763978,"J",0,0,"N","F",1
764000,"E",0,1,"P","M",1
764014,"F",0,0,"N","F",3
764220,"B",0,0,"M","M",2
764270,"A",0,0,"N","F",1
764294,"F",0,1,"M","F",3
764299,"J",0,1,"L","F",3
764300,"F",0,0,"Q","F",1
764449,"J",0,0,"P","F",1
764452,"B",0,0,"L","M",2
764458,"A",0,1,"L","M",2
764500,"D",1,0,"N","M",3
764507,"G",0,0,"O","M",2
764560,"F",0,0,"P","M",3
764598,"J",0,1,"P","F",2
764697,"H",0,1,"N","F",2
764814,"F",0,1,"Q","F",3
764840,"A",0,1,"N","M",3
764893,"H",0,0,"P","F",2
764924,"I",1,0,"N","F",2
764945,"E",0,1,"M","F",3
764971,"B",0,0,"M","M",1
765042,"D",0,1,"L","M",2
765087,"C",0,0,"P","F",1
765225,"A",0,0,"Q","F",1
765236,"A",0,0,"N","M",3
765290,"H",0,1,"Q","M",3
765293,"I",0,0,"M","M",1
765322,"I",0,1,"Q","F",2
765364,"C",0,0,"P","M",1
765372,"E",0,0,"M","F",2
765849,"H",0,0,"Q","M",2
765857,"E",0,0,"M","M",1
765916,"D",0,0,"M","F",3
765917,"A",0,0,"N","M",1
766069,"C",0,0,"P","M",3
766101,"A",0,0,"O","F",2
766106,"H",0,0,"N","F",2
766145,"G",0,0,"N","M",1
766247,"J",0,0,"Q","F",2
766351,"F",0,0,"O","M",1
766410,"A",0,0,"P","F",1
766563,"C",0,1,"N","M",3
766628,"H",0,0,"L","M",3
766656,"G",0,0,"P","F",2
766675,"G",0,0,"M","M",1
766777,"A",0,0,"L","M",3
766817,"J",0,1,"P","M",2
766875,"E",0,0,"L","F",1
766894,"I",0,1,"M","M",2
766899,"E",0,1,"L","F",3
766928,"D",0,0,"N","M",3
766974,"C",0,0,"P","F",3
766980,"B",0,0,"M","M",1
767034,"I",0,0,"L","M",1
767114,"B",1,0,"O","F",1
767187,"C",0,1,"L","F",3
767200,"A",0,0,"O","F",1
767215,"F",0,0,"Q","M",3
767219,"I",0,0,"M","M",3
767240,"I",0,0,"Q","M",3
767289,"G",0,0,"P","M",1
767377,"B",0,0,"Q","M",1
767386,"G",0,1,"Q","M",2
767433,"J",0,1,"O","M",3
767449,"J",0,1,"P","F",2
767482,"A",0,0,"M","F",2
767537,"A",0,0,"O","F",1
767569,"D",0,0,"M","F",2
767694,"D",0,0,"P","F",1
767761,"G",0,0,"L","F",3
767875,"J",0,0,"M","F",2
767945,"J",0,1,"M","M",2
767970,"H",0,0,"L","M",1
768058,"I",0,0,"L","M",1
768181,"G",0,0,"Q","M",3
768193,"J",0,1,"N","F",2
768200,"D",0,0,"M","F",3
768495,"D",0,1,"M","M",1
768506,"B",1,1,"L","M",3
768590,"A",0,0,"O","M",1
768646,"F",0,0,"M","M",3
768672,"I",1,0,"P","F",1
768737,"D",0,0,"N","F",1
768770,"J",0,1,"N","F",1
768786,"D",0,0,"Q","M",3
768813,"F",0,0,"L","F",1
768883,"F",0,1,"Q","M",1
768913,"F",0,0,"O","F",1
768970,"G",1,1,"Q","F",2
769113,"I",0,1,"N","M",2
769114,"G",0,0,"O","F",3
769131,"G",0,0,"O","M",2
769184,"F",0,0,"O","M",3
769243,"J",0,0,"N","F",2
769265,"G",0,0,"M","M",3
769274,"A",0,0,"N","M",2
769281,"G",0,1,"Q","F",1
769483,"F",0,0,"N","M",3
769507,"G",0,0,"M","M",1
769513,"C",0,0,"P","F",3
769516,"A",0,1,"L","F",3
769533,"G",1,0,"N","F",3
769583,"J",0,1,"N","F",1
769686,"F",0,0,"Q","M",3
769748,"E",0,0,"N","F",3
769752,"I",1,0,"L","M",3
769807,"B",0,1,"L","F",2
769830,"E",0,0,"P","M",1
769833,"C",0,1,"L","F",3
769928,"D",0,1,"M","F",2
770031,"G",0,0,"Q","F",2
770070,"I",0,0,"Q","M",2
770102,"D",1,0,"Q","F",1
770144,"I",0,1,"P","M",3
770145,"E",0,1,"O","F",2
770295,"H",0,0,"L","M",3
770343,"G",0,1,"L","M",2
770435,"C",0,0,"L","F",1
770510,"I",0,0,"P","M",2
770690,"J",0,0,"L","F",1
770746,"D",1,0,"L","F",1
770770,"B",0,0,"O","F",2
770810,"J",0,0,"N","F",2
770937,"I",0,1,"O","F",1
770942,"G",0,0,"N","M",2
770955,"A",0,0,"N","M",3
770983,"D",1,0,"P","M",1
771029,"J",0,1,"P","F",2
771033,"J",0,0,"M","M",1
771046,"C",0,0,"P","M",1
771081,"I",0,0,"Q","F",3
771198,"H",0,1,"P","F",2
771322,"I",0,0,"L","M",3
771421,"B",1,0,"N","M",2
771437,"I",0,0,"Q","F",1
771458,"J",0,1,"N","M",3
771549,"C",0,1,"Q","F",3
771572,"F",0,0,"M","F",3
771597,"I",1,0,"M","M",3
771751,"H",0,0,"N","M",3
771776,"B",0,0,"O","F",3
771784,"E",0,0,"P","F",3
771796,"D",0,0,"N","F",3
771865,"A",0,0,"P","F",1
771891,"J",0,0,"M","F",1
771893,"B",0,0,"N","M",3
771985,"H",1,1,"O","F",2
772019,"C",0,0,"L","M",2
772076,"J",0,1,"Q","F",2
772086,"J",0,0,"L","M",1
772206,"F",0,0,"O","M",2
772228,"B",0,0,"Q","F",2
772272,"B",0,0,"Q","M",1
772310,"G",1,1,"Q","M",1
772345,"D",0,0,"P","F",2
772410,"D",0,1,"L","F",1
772423,"F",0,0,"M","F",3
772449,"B",0,0,"M","M",3
772460,"G",1,0,"O","F",3
772481,"A",0,0,"P","M",2
772514,"G",0,1,"L","F",3
772574,"I",0,0,"L","M",3
772638,"G",0,1,"O","M",1
772640,"D",0,0,"M","F",1
772643,"A",0,0,"M","M",3
772743,"B",0,0,"M","M",1
772761,"J",0,0,"M","M",3
772787,"C",0,0,"Q","M",2
772795,"G",0,1,"Q","F",2
772828,"H",0,0,"M","F",3
772832,"G",0,1,"M","F",2
772861,"J",0,0,"P","M",1
772931,"G",0,0,"Q","M",2
772996,"I",0,0,"N","M",1
773055,"D",0,0,"M","M",1
773072,"J",0,1,"Q","F",3
773123,"G",1,0,"L","F",2
773218,"H",0,0,"N","M",1
773311,"G",0,0,"N","F",3
773345,"C",1,0,"O","M",1
773385,"I",0,0,"P","M",1
773415,"D",0,0,"P","M",2
773420,"I",0,0,"L","M",2
773452,"E",0,0,"O","F",3
773526,"H",0,0,"L","M",3
773604,"G",0,1,"Q","F",1
773624,"F",0,0,"Q","M",3
773658,"F",0,1,"P","M",1
773667,"D",0,0,"P","M",1
773820,"E",0,0,"M","M",3
773940,"C",0,0,"Q","F",3
773950,"E",0,0,"L","M",2
773987,"H",0,0,"N","F",2
773997,"F",0,0,"N","M",2
774023,"B",0,0,"O","M",3
774098,"C",0,0,"Q","M",1
774114,"G",0,0,"Q","M",2
774180,"H",1,1,"P","F",3
774217,"B",0,0,"Q","F",2
774273,"D",1,0,"Q","F",2
774299,"A",1,0,"M","F",3
774344,"D",1,0,"O","F",3
774346,"C",0,0,"Q","F",3
774355,"B",0,0,"Q","F",3
774367,"J",0,0,"Q","M",2
774373,"B",0,1,"Q","F",3
774375,"H",0,1,"L","F",1
774400,"G",0,0,"L","M",1
774407,"F",0,1,"Q","F",3
774413,"D",0,0,"M","M",3
774445,"G",0,0,"L","M",3
774449,"H",0,0,"Q","F",1
774511,"D",1,0,"M","M",3
774680,"H",0,1,"N","M",3
774686,"I",1,0,"O","F",2
774688,"A",0,0,"L","F",1
774705,"C",0,0,"Q","F",1
774744,"E",0,0,"L","M",3
774858,"B",0,0,"P","F",3
775000,"H",0,0,"M","F",1
775019,"C",0,0,"P","F",1
775073,"G",0,1,"Q","F",1
